Start_Date,Well_ID,Aquifer,County,Parameter,Unit,ResultRaw,ResultNum,Result_0.5,DetectionCondition,Latitude,Longitude,ActivityIdentifier,ActivityType,QualifierCode,SampleFraction,Status,MethodSpeciation,WaterbodyName
10/15/2014,14401,Arkansas River,Muskogee,Sodium,mg/L,8.3,8.3,8.3,,35.645048,-95.217172,5000029.01.A,Sample-Routine,,Dissolved,Final,,Arkansas River
10/15/2014,14401,Arkansas River,Muskogee,Fluoride,mg/L,<0.2,0.2,0.1,Present Below Quantification Limit,35.645048,-95.217172,5000029.01.B,Sample-Routine,,Dissolved,Final,as F,Arkansas River
10/15/2014,14401,Arkansas River,Muskogee,Specific conductance,uS/cm,96.4,96.4,96.4,,35.645048,-95.217172,5000029.01.B,Sample-Routine,,,Final,,Arkansas River
10/15/2014,14401,Arkansas River,Muskogee,Nitrate and Nitrite,mg/L,1.54,1.54,1.54,,35.645048,-95.217172,5000029.01.C,Sample-Routine,,Dissolved,Final,as N,Arkansas River
10/15/2014,14401,Arkansas River,Muskogee,Total dissolved solids,mg/L,88.8,88.8,88.8,,35.645048,-95.217172,5000029.01.D,Sample-Routine,,,Final,,Arkansas River
10/15/2014,14401,Arkansas River,Muskogee,Specific conductance,uS/cm,122.5,122.5,122.5,,35.645048,-95.217172,5000029.01.Field,Field Msr/Obs,,,Final,,Arkansas River
10/15/2014,14401,Arkansas River,Muskogee,Total hardness,mg/L,27,27,27,,35.645048,-95.217172,5000029.01.Field,Field Msr/Obs,,,Final,as CaCO3,Arkansas River
7/6/2015,101354,Arbuckle-Simpson,Carter,Arsenic,ug/L,<1,1,0.5,Present Below Quantification Limit,34.37007415,-97.1851456,5000030.01.A,Sample-Routine,,Dissolved,Final,as As,Arbuckle-Simpson
7/6/2015,101354,Arbuckle-Simpson,Carter,Iron,ug/L,<20,20,10,Present Below Quantification Limit,34.37007415,-97.1851456,5000030.01.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/6/2015,101354,Arbuckle-Simpson,Carter,Manganese,ug/L,<5,5,2.5,Present Below Quantification Limit,34.37007415,-97.1851456,5000030.01.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/6/2015,101354,Arbuckle-Simpson,Carter,Sodium,mg/L,15.1,15.1,15.1,,34.37007415,-97.1851456,5000030.01.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/6/2015,101354,Arbuckle-Simpson,Carter,Fluoride,mg/L,<0.2,0.2,0.1,Present Below Quantification Limit,34.37007415,-97.1851456,5000030.01.B,Sample-Routine,,Dissolved,Final,as F,Arbuckle-Simpson
7/6/2015,101354,Arbuckle-Simpson,Carter,Specific conductance,uS/cm,813,813,813,,34.37007415,-97.1851456,5000030.01.B,Sample-Routine,,,Final,,Arbuckle-Simpson
7/6/2015,101354,Arbuckle-Simpson,Carter,Nitrate and Nitrite,mg/L,6.86,6.86,6.86,,34.37007415,-97.1851456,5000030.01.C,Sample-Routine,,Dissolved,Final,as N,Arbuckle-Simpson
7/6/2015,101354,Arbuckle-Simpson,Carter,Total dissolved solids,mg/L,529,529,529,,34.37007415,-97.1851456,5000030.01.D,Sample-Routine,,,Final,,Arbuckle-Simpson
7/6/2015,101354,Arbuckle-Simpson,Carter,Specific conductance,uS/cm,857.1,857.1,857.1,,34.37007415,-97.1851456,5000030.01.Field,Field Msr/Obs,,,Final,,Arbuckle-Simpson
7/6/2015,101354,Arbuckle-Simpson,Carter,Total hardness,mg/L,360,360,360,,34.37007415,-97.1851456,5000030.01.Field,Field Msr/Obs,,,Final,as CaCO3,Arbuckle-Simpson
7/6/2015,99982,Arbuckle-Simpson,Murray,Arsenic,ug/L,<1,1,0.5,Present Below Quantification Limit,34.4590333,-96.9337667,5000030.02.A,Sample-Routine,,Dissolved,Final,as As,Arbuckle-Simpson
7/6/2015,99982,Arbuckle-Simpson,Murray,Iron,ug/L,<20,20,10,Present Below Quantification Limit,34.4590333,-96.9337667,5000030.02.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/6/2015,99982,Arbuckle-Simpson,Murray,Manganese,ug/L,<5,5,2.5,Present Below Quantification Limit,34.4590333,-96.9337667,5000030.02.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/6/2015,99982,Arbuckle-Simpson,Murray,Sodium,mg/L,6.2,6.2,6.2,,34.4590333,-96.9337667,5000030.02.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/6/2015,99982,Arbuckle-Simpson,Murray,Fluoride,mg/L,<0.2,0.2,0.1,Present Below Quantification Limit,34.4590333,-96.9337667,5000030.02.B,Sample-Routine,,Dissolved,Final,as F,Arbuckle-Simpson
7/6/2015,99982,Arbuckle-Simpson,Murray,Specific conductance,uS/cm,880,880,880,,34.4590333,-96.9337667,5000030.02.B,Sample-Routine,,,Final,,Arbuckle-Simpson
7/6/2015,99982,Arbuckle-Simpson,Murray,Nitrate and Nitrite,mg/L,1.11,1.11,1.11,,34.4590333,-96.9337667,5000030.02.C,Sample-Routine,,Dissolved,Final,as N,Arbuckle-Simpson
7/6/2015,99982,Arbuckle-Simpson,Murray,Total dissolved solids,mg/L,451,451,451,,34.4590333,-96.9337667,5000030.02.D,Sample-Routine,,,Final,,Arbuckle-Simpson
7/6/2015,99982,Arbuckle-Simpson,Murray,Specific conductance,uS/cm,931.6,931.6,931.6,,34.4590333,-96.9337667,5000030.02.Field,Field Msr/Obs,,,Final,,Arbuckle-Simpson
7/6/2015,99982,Arbuckle-Simpson,Murray,Total hardness,mg/L,507,507,507,,34.4590333,-96.9337667,5000030.02.Field,Field Msr/Obs,,,Final,as CaCO3,Arbuckle-Simpson
7/6/2015,137656,Arbuckle-Simpson,Carter,Arsenic,ug/L,<1,1,0.5,Present Below Quantification Limit,34.38707,-96.97535,5000030.03.A,Sample-Routine,,Dissolved,Final,as As,Arbuckle-Simpson
7/6/2015,137656,Arbuckle-Simpson,Carter,Iron,ug/L,<20,20,10,Present Below Quantification Limit,34.38707,-96.97535,5000030.03.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/6/2015,137656,Arbuckle-Simpson,Carter,Manganese,ug/L,<5,5,2.5,Present Below Quantification Limit,34.38707,-96.97535,5000030.03.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/6/2015,137656,Arbuckle-Simpson,Carter,Sodium,mg/L,3.4,3.4,3.4,,34.38707,-96.97535,5000030.03.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/6/2015,137656,Arbuckle-Simpson,Carter,Fluoride,mg/L,<0.2,0.2,0.1,Present Below Quantification Limit,34.38707,-96.97535,5000030.03.B,Sample-Routine,,Dissolved,Final,as F,Arbuckle-Simpson
7/6/2015,137656,Arbuckle-Simpson,Carter,Specific conductance,uS/cm,380,380,380,,34.38707,-96.97535,5000030.03.B,Sample-Routine,,,Final,,Arbuckle-Simpson
7/6/2015,137656,Arbuckle-Simpson,Carter,Nitrate and Nitrite,mg/L,0.87,0.87,0.87,,34.38707,-96.97535,5000030.03.C,Sample-Routine,,Dissolved,Final,as N,Arbuckle-Simpson
7/6/2015,137656,Arbuckle-Simpson,Carter,Total dissolved solids,mg/L,218,218,218,,34.38707,-96.97535,5000030.03.D,Sample-Routine,,,Final,,Arbuckle-Simpson
7/6/2015,137656,Arbuckle-Simpson,Carter,Specific conductance,uS/cm,402.6,402.6,402.6,,34.38707,-96.97535,5000030.03.Field,Field Msr/Obs,,,Final,,Arbuckle-Simpson
7/6/2015,137656,Arbuckle-Simpson,Carter,Total hardness,mg/L,192,192,192,,34.38707,-96.97535,5000030.03.Field,Field Msr/Obs,,,Final,as CaCO3,Arbuckle-Simpson
7/7/2015,109810,Arbuckle-Simpson,Pontotoc,Arsenic,ug/L,<1,1,0.5,Present Below Quantification Limit,34.54762768,-96.6227059,5000030.08.A,Sample-Routine,,Dissolved,Final,as As,Arbuckle-Simpson
7/7/2015,109810,Arbuckle-Simpson,Pontotoc,Iron,ug/L,<20,20,10,Present Below Quantification Limit,34.54762768,-96.6227059,5000030.08.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/7/2015,109810,Arbuckle-Simpson,Pontotoc,Manganese,ug/L,<5,5,2.5,Present Below Quantification Limit,34.54762768,-96.6227059,5000030.08.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/7/2015,109810,Arbuckle-Simpson,Pontotoc,Sodium,mg/L,3.7,3.7,3.7,,34.54762768,-96.6227059,5000030.08.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/7/2015,109810,Arbuckle-Simpson,Pontotoc,Fluoride,mg/L,<0.2,0.2,0.1,Present Below Quantification Limit,34.54762768,-96.6227059,5000030.08.B,Sample-Routine,,Dissolved,Final,as F,Arbuckle-Simpson
7/7/2015,109810,Arbuckle-Simpson,Pontotoc,Specific conductance,uS/cm,697,697,697,,34.54762768,-96.6227059,5000030.08.B,Sample-Routine,,,Final,,Arbuckle-Simpson
7/7/2015,109810,Arbuckle-Simpson,Pontotoc,Nitrate and Nitrite,mg/L,0.17,0.17,0.17,,34.54762768,-96.6227059,5000030.08.C,Sample-Routine,,Dissolved,Final,as N,Arbuckle-Simpson
7/7/2015,109810,Arbuckle-Simpson,Pontotoc,Total dissolved solids,mg/L,355,355,355,,34.54762768,-96.6227059,5000030.08.D,Sample-Routine,,,Final,,Arbuckle-Simpson
7/7/2015,109810,Arbuckle-Simpson,Pontotoc,Specific conductance,uS/cm,713.3,713.3,713.3,,34.54762768,-96.6227059,5000030.08.Field,Field Msr/Obs,,,Final,,Arbuckle-Simpson
7/7/2015,109810,Arbuckle-Simpson,Pontotoc,Total hardness,mg/L,374,374,374,,34.54762768,-96.6227059,5000030.08.Field,Field Msr/Obs,,,Final,as CaCO3,Arbuckle-Simpson
7/7/2015,101246,Arbuckle-Simpson,Johnston,Arsenic,ug/L,<1,1,0.5,Present Below Quantification Limit,34.44963839,-96.65262248,5000030.09.A,Sample-Routine,,Dissolved,Final,as As,Arbuckle-Simpson
7/7/2015,101246,Arbuckle-Simpson,Johnston,Iron,ug/L,<20,20,10,Present Below Quantification Limit,34.44963839,-96.65262248,5000030.09.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/7/2015,101246,Arbuckle-Simpson,Johnston,Manganese,ug/L,<5,5,2.5,Present Below Quantification Limit,34.44963839,-96.65262248,5000030.09.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/7/2015,101246,Arbuckle-Simpson,Johnston,Sodium,mg/L,1.7,1.7,1.7,,34.44963839,-96.65262248,5000030.09.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/7/2015,101246,Arbuckle-Simpson,Johnston,Fluoride,mg/L,<0.2,0.2,0.1,Present Below Quantification Limit,34.44963839,-96.65262248,5000030.09.B,Sample-Routine,,Dissolved,Final,as F,Arbuckle-Simpson
7/7/2015,101246,Arbuckle-Simpson,Johnston,Specific conductance,uS/cm,584,584,584,,34.44963839,-96.65262248,5000030.09.B,Sample-Routine,,,Final,,Arbuckle-Simpson
7/7/2015,101246,Arbuckle-Simpson,Johnston,Nitrate and Nitrite,mg/L,0.81,0.81,0.81,,34.44963839,-96.65262248,5000030.09.C,Sample-Routine,,Dissolved,Final,as N,Arbuckle-Simpson
7/7/2015,101246,Arbuckle-Simpson,Johnston,Total dissolved solids,mg/L,299,299,299,,34.44963839,-96.65262248,5000030.09.D,Sample-Routine,,,Final,,Arbuckle-Simpson
7/7/2015,101246,Arbuckle-Simpson,Johnston,Specific conductance,uS/cm,591.2,591.2,591.2,,34.44963839,-96.65262248,5000030.09.Field,Field Msr/Obs,,,Final,,Arbuckle-Simpson
7/7/2015,101246,Arbuckle-Simpson,Johnston,Total hardness,mg/L,333,333,333,,34.44963839,-96.65262248,5000030.09.Field,Field Msr/Obs,,,Final,as CaCO3,Arbuckle-Simpson
7/7/2015,26070,Arbuckle-Simpson,Pontotoc,Arsenic,ug/L,<1,1,0.5,Present Below Quantification Limit,34.5205963,-96.63195158,5000030.10.A,Sample-Routine,,Dissolved,Final,as As,Arbuckle-Simpson
7/7/2015,26070,Arbuckle-Simpson,Pontotoc,Iron,ug/L,<20,20,10,Present Below Quantification Limit,34.5205963,-96.63195158,5000030.10.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/7/2015,26070,Arbuckle-Simpson,Pontotoc,Manganese,ug/L,<5,5,2.5,Present Below Quantification Limit,34.5205963,-96.63195158,5000030.10.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/7/2015,26070,Arbuckle-Simpson,Pontotoc,Sodium,mg/L,2.1,2.1,2.1,,34.5205963,-96.63195158,5000030.10.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/7/2015,26070,Arbuckle-Simpson,Pontotoc,Fluoride,mg/L,<0.2,0.2,0.1,Present Below Quantification Limit,34.5205963,-96.63195158,5000030.10.B,Sample-Routine,,Dissolved,Final,as F,Arbuckle-Simpson
7/7/2015,26070,Arbuckle-Simpson,Pontotoc,Specific conductance,uS/cm,605,605,605,,34.5205963,-96.63195158,5000030.10.B,Sample-Routine,,,Final,,Arbuckle-Simpson
7/7/2015,26070,Arbuckle-Simpson,Pontotoc,Nitrate and Nitrite,mg/L,1.18,1.18,1.18,,34.5205963,-96.63195158,5000030.10.C,Sample-Routine,,Dissolved,Final,as N,Arbuckle-Simpson
7/7/2015,26070,Arbuckle-Simpson,Pontotoc,Total dissolved solids,mg/L,311,311,311,,34.5205963,-96.63195158,5000030.10.D,Sample-Routine,,,Final,,Arbuckle-Simpson
7/7/2015,26070,Arbuckle-Simpson,Pontotoc,Specific conductance,uS/cm,607.1,607.1,607.1,,34.5205963,-96.63195158,5000030.10.Field,Field Msr/Obs,,,Final,,Arbuckle-Simpson
7/7/2015,26070,Arbuckle-Simpson,Pontotoc,Total hardness,mg/L,336,336,336,,34.5205963,-96.63195158,5000030.10.Field,Field Msr/Obs,,,Final,as CaCO3,Arbuckle-Simpson
7/8/2015,13744,Arbuckle-Simpson,Johnston,Arsenic,ug/L,<1,1,0.5,Present Below Quantification Limit,34.4104535,-96.59894966,5000030.11.A,Sample-Routine,,Dissolved,Final,as As,Arbuckle-Simpson
7/8/2015,13744,Arbuckle-Simpson,Johnston,Iron,ug/L,<20,20,10,Present Below Quantification Limit,34.4104535,-96.59894966,5000030.11.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/8/2015,13744,Arbuckle-Simpson,Johnston,Manganese,ug/L,<5,5,2.5,Present Below Quantification Limit,34.4104535,-96.59894966,5000030.11.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/8/2015,13744,Arbuckle-Simpson,Johnston,Sodium,mg/L,6.8,6.8,6.8,,34.4104535,-96.59894966,5000030.11.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/8/2015,13744,Arbuckle-Simpson,Johnston,Fluoride,mg/L,<0.2,0.2,0.1,Present Below Quantification Limit,34.4104535,-96.59894966,5000030.11.B,Sample-Routine,,Dissolved,Final,as F,Arbuckle-Simpson
7/8/2015,13744,Arbuckle-Simpson,Johnston,Specific conductance,uS/cm,561,561,561,,34.4104535,-96.59894966,5000030.11.B,Sample-Routine,,,Final,,Arbuckle-Simpson
7/8/2015,13744,Arbuckle-Simpson,Johnston,Nitrate and Nitrite,mg/L,<0.05,0.05,0.025,Present Below Quantification Limit,34.4104535,-96.59894966,5000030.11.C,Sample-Routine,,Dissolved,Final,as N,Arbuckle-Simpson
7/8/2015,13744,Arbuckle-Simpson,Johnston,Total dissolved solids,mg/L,294,294,294,,34.4104535,-96.59894966,5000030.11.D,Sample-Routine,,,Final,,Arbuckle-Simpson
7/8/2015,13744,Arbuckle-Simpson,Johnston,Specific conductance,uS/cm,584,584,584,,34.4104535,-96.59894966,5000030.11.Field,Field Msr/Obs,,,Final,,Arbuckle-Simpson
7/8/2015,13744,Arbuckle-Simpson,Johnston,Total hardness,mg/L,298,298,298,,34.4104535,-96.59894966,5000030.11.Field,Field Msr/Obs,,,Final,as CaCO3,Arbuckle-Simpson
7/8/2015,77893,Arbuckle-Simpson,Johnston,Arsenic,ug/L,<1,1,0.5,Present Below Quantification Limit,34.40579082,-96.81752696,5000030.12.A,Sample-Routine,,Dissolved,Final,as As,Arbuckle-Simpson
7/8/2015,77893,Arbuckle-Simpson,Johnston,Iron,ug/L,<20,20,10,Present Below Quantification Limit,34.40579082,-96.81752696,5000030.12.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/8/2015,77893,Arbuckle-Simpson,Johnston,Manganese,ug/L,<5,5,2.5,Present Below Quantification Limit,34.40579082,-96.81752696,5000030.12.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/8/2015,77893,Arbuckle-Simpson,Johnston,Sodium,mg/L,6.4,6.4,6.4,,34.40579082,-96.81752696,5000030.12.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/8/2015,77893,Arbuckle-Simpson,Johnston,Fluoride,mg/L,<0.2,0.2,0.1,Present Below Quantification Limit,34.40579082,-96.81752696,5000030.12.B,Sample-Routine,,Dissolved,Final,as F,Arbuckle-Simpson
7/8/2015,77893,Arbuckle-Simpson,Johnston,Specific conductance,uS/cm,598,598,598,,34.40579082,-96.81752696,5000030.12.B,Sample-Routine,,,Final,,Arbuckle-Simpson
7/8/2015,77893,Arbuckle-Simpson,Johnston,Nitrate and Nitrite,mg/L,1.51,1.51,1.51,,34.40579082,-96.81752696,5000030.12.C,Sample-Routine,,Dissolved,Final,as N,Arbuckle-Simpson
7/8/2015,77893,Arbuckle-Simpson,Johnston,Total dissolved solids,mg/L,319,319,319,,34.40579082,-96.81752696,5000030.12.D,Sample-Routine,,,Final,,Arbuckle-Simpson
7/8/2015,77893,Arbuckle-Simpson,Johnston,Specific conductance,uS/cm,621.8,621.8,621.8,,34.40579082,-96.81752696,5000030.12.Field,Field Msr/Obs,,,Final,,Arbuckle-Simpson
7/8/2015,77893,Arbuckle-Simpson,Johnston,Total hardness,mg/L,313,313,313,,34.40579082,-96.81752696,5000030.12.Field,Field Msr/Obs,,,Final,as CaCO3,Arbuckle-Simpson
7/8/2015,97279,Arbuckle-Simpson,Johnston,Fluoride,mg/L,<0.2,0.2,0.1,Present Below Quantification Limit,34.37702,-96.76237,5000030.13.B,Sample-Routine,,Dissolved,Final,as F,Arbuckle-Simpson
7/8/2015,97279,Arbuckle-Simpson,Johnston,Specific conductance,uS/cm,734,734,734,,34.37702,-96.76237,5000030.13.B,Sample-Routine,,,Final,,Arbuckle-Simpson
7/8/2015,97279,Arbuckle-Simpson,Johnston,Nitrate and Nitrite,mg/L,6.02,6.02,6.02,,34.37702,-96.76237,5000030.13.C,Sample-Routine,,Dissolved,Final,as N,Arbuckle-Simpson
7/8/2015,97279,Arbuckle-Simpson,Johnston,Total dissolved solids,mg/L,426,426,426,,34.37702,-96.76237,5000030.13.D,Sample-Routine,,,Final,,Arbuckle-Simpson
7/8/2015,97279,Arbuckle-Simpson,Johnston,Specific conductance,uS/cm,711.9,711.9,711.9,,34.37702,-96.76237,5000030.13.Field,Field Msr/Obs,,,Final,,Arbuckle-Simpson
7/8/2015,97279,Arbuckle-Simpson,Johnston,Total hardness,mg/L,429,429,429,,34.37702,-96.76237,5000030.13.Field,Field Msr/Obs,,,Final,as CaCO3,Arbuckle-Simpson
7/8/2015,70487,Arbuckle-Simpson,Johnston,Arsenic,ug/L,<1,1,0.5,Present Below Quantification Limit,34.36673369,-96.50036396,5000030.14.A,Sample-Routine,,Dissolved,Final,as As,Arbuckle-Simpson
7/8/2015,70487,Arbuckle-Simpson,Johnston,Iron,ug/L,<20,20,10,Present Below Quantification Limit,34.36673369,-96.50036396,5000030.14.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/8/2015,70487,Arbuckle-Simpson,Johnston,Manganese,ug/L,<5,5,2.5,Present Below Quantification Limit,34.36673369,-96.50036396,5000030.14.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/8/2015,70487,Arbuckle-Simpson,Johnston,Sodium,mg/L,12.9,12.9,12.9,,34.36673369,-96.50036396,5000030.14.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/8/2015,70487,Arbuckle-Simpson,Johnston,Fluoride,mg/L,<0.2,0.2,0.1,Present Below Quantification Limit,34.36673369,-96.50036396,5000030.14.B,Sample-Routine,,Dissolved,Final,as F,Arbuckle-Simpson
7/8/2015,70487,Arbuckle-Simpson,Johnston,Specific conductance,uS/cm,786,786,786,,34.36673369,-96.50036396,5000030.14.B,Sample-Routine,,,Final,,Arbuckle-Simpson
7/8/2015,70487,Arbuckle-Simpson,Johnston,Nitrate and Nitrite,mg/L,5.14,5.14,5.14,,34.36673369,-96.50036396,5000030.14.C,Sample-Routine,,Dissolved,Final,as N,Arbuckle-Simpson
7/8/2015,70487,Arbuckle-Simpson,Johnston,Total dissolved solids,mg/L,416,416,416,,34.36673369,-96.50036396,5000030.14.D,Sample-Routine,,,Final,,Arbuckle-Simpson
7/8/2015,70487,Arbuckle-Simpson,Johnston,Specific conductance,uS/cm,824.3,824.3,824.3,,34.36673369,-96.50036396,5000030.14.Field,Field Msr/Obs,,,Final,,Arbuckle-Simpson
7/8/2015,70487,Arbuckle-Simpson,Johnston,Total hardness,mg/L,418,418,418,,34.36673369,-96.50036396,5000030.14.Field,Field Msr/Obs,,,Final,as CaCO3,Arbuckle-Simpson
7/13/2015,37183,Arbuckle-Simpson,Pontotoc,Arsenic,ug/L,<1,1,0.5,Present Below Quantification Limit,34.64425358,-96.80310104,5000031.01.A,Sample-Routine,,Dissolved,Final,as As,Arbuckle-Simpson
7/13/2015,37183,Arbuckle-Simpson,Pontotoc,Iron,ug/L,<20,20,10,Present Below Quantification Limit,34.64425358,-96.80310104,5000031.01.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/13/2015,37183,Arbuckle-Simpson,Pontotoc,Manganese,ug/L,<5,5,2.5,Present Below Quantification Limit,34.64425358,-96.80310104,5000031.01.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/13/2015,37183,Arbuckle-Simpson,Pontotoc,Sodium,mg/L,10.2,10.2,10.2,,34.64425358,-96.80310104,5000031.01.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/13/2015,37183,Arbuckle-Simpson,Pontotoc,Fluoride,mg/L,<0.2,0.2,0.1,Present Below Quantification Limit,34.64425358,-96.80310104,5000031.01.B,Sample-Routine,,Dissolved,Final,as F,Arbuckle-Simpson
7/13/2015,37183,Arbuckle-Simpson,Pontotoc,Specific conductance,uS/cm,566,566,566,,34.64425358,-96.80310104,5000031.01.B,Sample-Routine,,,Final,,Arbuckle-Simpson
7/13/2015,37183,Arbuckle-Simpson,Pontotoc,Nitrate and Nitrite,mg/L,2.08,2.08,2.08,,34.64425358,-96.80310104,5000031.01.C,Sample-Routine,,Dissolved,Final,as N,Arbuckle-Simpson
7/13/2015,37183,Arbuckle-Simpson,Pontotoc,Total dissolved solids,mg/L,313,313,313,,34.64425358,-96.80310104,5000031.01.D,Sample-Routine,,,Final,,Arbuckle-Simpson
7/13/2015,37183,Arbuckle-Simpson,Pontotoc,Specific conductance,uS/cm,595.7,595.7,595.7,,34.64425358,-96.80310104,5000031.01.Field,Field Msr/Obs,,,Final,,Arbuckle-Simpson
7/13/2015,37183,Arbuckle-Simpson,Pontotoc,Total hardness,mg/L,276,276,276,,34.64425358,-96.80310104,5000031.01.Field,Field Msr/Obs,,,Final,as CaCO3,Arbuckle-Simpson
7/13/2015,157392,Arbuckle-Simpson,Johnston,Arsenic,ug/L,<1,1,0.5,Present Below Quantification Limit,34.4942,-96.68896,5000031.02.A,Sample-Routine,,Dissolved,Final,as As,Arbuckle-Simpson
7/13/2015,157392,Arbuckle-Simpson,Johnston,Iron,ug/L,<20,20,10,Present Below Quantification Limit,34.4942,-96.68896,5000031.02.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/13/2015,157392,Arbuckle-Simpson,Johnston,Manganese,ug/L,<5,5,2.5,Present Below Quantification Limit,34.4942,-96.68896,5000031.02.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/13/2015,157392,Arbuckle-Simpson,Johnston,Sodium,mg/L,1.7,1.7,1.7,,34.4942,-96.68896,5000031.02.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/13/2015,157392,Arbuckle-Simpson,Johnston,Fluoride,mg/L,<0.2,0.2,0.1,Present Below Quantification Limit,34.4942,-96.68896,5000031.02.B,Sample-Routine,,Dissolved,Final,as F,Arbuckle-Simpson
7/13/2015,157392,Arbuckle-Simpson,Johnston,Specific conductance,uS/cm,586,586,586,,34.4942,-96.68896,5000031.02.B,Sample-Routine,,,Final,,Arbuckle-Simpson
7/13/2015,157392,Arbuckle-Simpson,Johnston,Nitrate and Nitrite,mg/L,0.78,0.78,0.78,,34.4942,-96.68896,5000031.02.C,Sample-Routine,,Dissolved,Final,as N,Arbuckle-Simpson
7/13/2015,157392,Arbuckle-Simpson,Johnston,Total dissolved solids,mg/L,300,300,300,,34.4942,-96.68896,5000031.02.D,Sample-Routine,,,Final,,Arbuckle-Simpson
7/13/2015,157392,Arbuckle-Simpson,Johnston,Specific conductance,uS/cm,610.2,610.2,610.2,,34.4942,-96.68896,5000031.02.Field,Field Msr/Obs,,,Final,,Arbuckle-Simpson
7/13/2015,157392,Arbuckle-Simpson,Johnston,Total hardness,mg/L,324,324,324,,34.4942,-96.68896,5000031.02.Field,Field Msr/Obs,,,Final,as CaCO3,Arbuckle-Simpson
7/13/2015,64749,Arbuckle-Simpson,Pontotoc,Arsenic,ug/L,<1,1,0.5,Present Below Quantification Limit,34.63293873,-96.77340967,5000031.03.A,Sample-Routine,,Dissolved,Final,as As,Arbuckle-Simpson
7/13/2015,64749,Arbuckle-Simpson,Pontotoc,Iron,ug/L,<20,20,10,Present Below Quantification Limit,34.63293873,-96.77340967,5000031.03.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/13/2015,64749,Arbuckle-Simpson,Pontotoc,Manganese,ug/L,<5,5,2.5,Present Below Quantification Limit,34.63293873,-96.77340967,5000031.03.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/13/2015,64749,Arbuckle-Simpson,Pontotoc,Sodium,mg/L,8.6,8.6,8.6,,34.63293873,-96.77340967,5000031.03.A,Sample-Routine,,Dissolved,Final,,Arbuckle-Simpson
7/13/2015,64749,Arbuckle-Simpson,Pontotoc,Fluoride,mg/L,<0.2,0.2,0.1,Present Below Quantification Limit,34.63293873,-96.77340967,5000031.03.B,Sample-Routine,,Dissolved,Final,as F,Arbuckle-Simpson
7/13/2015,64749,Arbuckle-Simpson,Pontotoc,Specific conductance,uS/cm,644,644,644,,34.63293873,-96.77340967,5000031.03.B,Sample-Routine,,,Final,,Arbuckle-Simpson
7/13/2015,64749,Arbuckle-Simpson,Pontotoc,Nitrate and Nitrite,mg/L,2.39,2.39,2.39,,34.63293873,-96.77340967,5000031.03.C,Sample-Routine,,Dissolved,Final,as N,Arbuckle-Simpson
7/13/2015,64749,Arbuckle-Simpson,Pontotoc,Total dissolved solids,mg/L,351,351,351,,34.63293873,-96.77340967,5000031.03.D,Sample-Routine,,,Final,,Arbuckle-Simpson
7/13/2015,64749,Arbuckle-Simpson,Pontotoc,Specific conductance,uS/cm,671.3,671.3,671.3,,34.63293873,-96.77340967,5000031.03.Field,Field Msr/Obs,,,Final,,Arbuckle-Simpson
